Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Barua,D","Vladimirov,E",0-1,C03,e4 e6 d4 d5 Nd2 Nc6 Ngf3 Bd7 c3 Nge7 Bd3 Ng6 O-O Nce7 Re1 Bc6 e5 Qd7 a4 Nf5 b4 Qc8 Nb3 Be7 b5 Bd7 Ba3 Bxa3 Rxa3 b6 a5 O-O Qc2 Qe8 c4 Nf4 Bxf5 exf5 Qd2 Qe7 Rea1 dxc4 Qxf4 cxb3 Rxb3 Be6 Rb2 h6 h3 Rad8 Rc2 Rd5 Qc1 Rc8 axb6 axb6 Ra7 Rd7 Qa3 Qd8 Qe3 Bd5 Qf4 Be6 Qe3 Qe7 Qa3 Qe8 Qc1 Kh7 Raxc7 Rdxc7 Rxc7 Rxc7 Qxc7 Qxb5 Kh2 Qb3 d5 Bxd5 Qd6 Bxf3 gxf3 Qxf3 Qxb6 Qf4+ Kg1 Qxe5 Qa7 Qe6 Qc5 Kg6 Qd4 Qe1+ Kh2 Qe4 Qb6+ Kg5 Qd8+ f6 Qd7 g6 Qd8 Qe5+ Kg2 Kh4 Qb6 Qc3 f3 Qd2+ Kf1 Kg3 Qg1+ Kxf3 Qh1+ Kf4
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Ponomariov,R",Dao Thien Hai,1/2-1/2,B43,e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 b5 Bd3 Bb7 O-O Nc6 Nxc6 Bxc6 Re1 Ne7 Qh5 Ng6 a4 b4 Nd5 Bd6 Be3 O-O Nb6 Rb8 a5 Nf4 Bxf4 Bxf4 e5 g6 Qg4 Qg5 Qxg5 Bxg5 Be4 Bb5 Red1 Bf4 Bd3 Bc6 Bxa6 Bxe5 Nxd7 Bxd7 Rxd7 Bxb2 Ra2 Bc3 Bc4 Rfd8 Rxd8+ Rxd8 a6 Bd4 Kf1 Ba7 Ke2 Kf8 Rb2 Rb8 g4 h6 Rb3 Ke7 Rh3 Rh8 Bd3 h5 Be4 f5 gxf5 gxf5 Bb7 Kd6 Rd3+ Ke7 Rg3 Kf6 Rb3 Bc5 c3 bxc3 Rxc3 Bd4 Rc4 Bb6 Rc6 Bd4 Rc7 Re8 Bf3 Re7 Rc4 Ba7 h4 e5 Rc8 e4 Bxh5 Re6 Rf8+ Ke5 Re8 Rxe8 Bxe8 f4 h5 f3+ Kf1 e3 fxe3
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Lutz,C","Ghaem Maghami,E",1/2-1/2,B90,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be6 f3 Nbd7 g4 Be7 Qd2 h6 O-O-O b5 Kb1 Nb6 Qf2 Nfd7 h4 Rc8 Nd5 Bxd5 exd5 Nc4 Bc1 Qb6 Qe1 Qc7 Bd3 g6 Nd2 Ncb6 Ne4 Nxd5 Rh2 N5b6
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Sakaev,K","Volkov,S",1-0,C14,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Qd2 a6 Nd1 c5 c3 Nc6 f4 cxd4 cxd4 g5 fxg5 h6 Nf3 hxg5 Nf2 Rg8 h3 f6 exf6 Nxf6 O-O-O Ne4 Nxe4 dxe4 Ne5 Nxe5 dxe5 Bd7 Kb1 O-O-O Qe3 Bc6 Rc1 Qc7 Qa7 e3 Be2 Rg7 Rc3 Rd5 Rhc1 Kd8 Rxe3 Rgd7 Qa8+ Qc8 Qxc8+ Kxc8 Bc4
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Wohl,A","Galkin,A",0-1,A00,g3 d5 Bg2 g6 c4 c6 cxd5 cxd5 Qb3 Nf6 Nc3 e6 Nf3 Nc6 d4 Bg7 O-O O-O Bf4 Nh5 Rfd1 Nxf4 gxf4 b6 Rac1 Bb7 Qa4 Qe7 e3 Rfc8 Ne5 Na5 Nb5 f6 Nf3 Bc6 Qa3 Qd7 Nc3 Bf8 b4 Qd6 Rb1 Bd7 Qb2 Nc4 Qb3 a5 b5 Na3 Rbc1 Ra7 Nd2 Rac7 Bf1 Qb4 Nxd5 Qxb3 Nxf6+ Kf7 Nxb3 Kxf6 Rxc7 Rxc7 e4 Nxb5 e5+ Kf7 d5 exd5 e6+ Bxe6 Bxb5 Bh6 Nd4 Bg4 f3 Bh3 Bc6 Bxf4 Bxd5+ Kf6 Re1 Rc1 Rxc1 Be3+ Kh1 Bxc1 Ne2 Be3 Bc6 Ke5 Nc3 Bd4 Ne2 Be3 Nc3 g5 a4 h5 Ne4 h4 Nc3 Bf1 Ne4 h3 f4+ gxf4 Ng5 Kd6 Bf3 Kc5 Ne6+ Kb4 Bc6 b5 axb5 Bxb5 Nd4 Bf1 Nc2+ Kc3 Ne1 Bf2
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Speelman,J","Macieja,B",1-0,A46,Nf3 Nf6 d4 e6 c3 c5 Bg5 cxd4 cxd4 Qb6 Qc2 Nc6 Bxf6 gxf6 e3 d5 Nc3 Bd7 Be2 Rc8 O-O f5 Rfc1 Nb8 Ne5 Bd6 f4 O-O Bh5 f6 Nxd7 Nxd7 Qe2 Bb4 Kh1 Kh8 Rab1 Qa5 Rg1 Qa6 Nb5 Qb6 a3 a6 Na7 Qxa7 axb4 Qb6 g4 fxg4 Qxg4 Rg8 Qh4 Qd6 f5 exf5 Bg6 Qe7 Bxf5 Rxg1+ Rxg1 Rf8 Qg4 Nb6 Be6 h5 Qf4 Qh7 Bf5
FIDE WCh KO,New Delhi ITA,2000.11.27,1.1,"Lputian,S","Blehm,P",1-0,E66,d4 Nf6 Nf3 g6 c4 Bg7 g3 d6 Bg2 O-O O-O Nc6 Nc3 a6 d5 Na5 Nd2 c5 Rb1 Rb8 b3 b5 Bb2 Bf5 e4 Bd7 Ba1 bxc4 bxc4 Rb4 a3 Rxb1 Ncxb1 e5 Bc3 Bh6 Bf3 Qb6 Be2 Bh3 Qa4 Nb7 Re1 Rb8 Bd3 Bd7 Qd1 Nh5 Bc2 Na5 Kg2 Ng7 Rf1 Nh5 Qe2 Qd8 Kh1 Nb7 Nb3 a5 Qd1 a4 N3d2 Ra8 Ba1 Na5 Bxa4 Nxc4 Bxd7 Nxd2 Nxd2 Qxd7 Nc4 Ra6 Qb3 Bf8 Rb1 Qg4 Qd3 Ra4 Re1 f5 Qb3 Ra7 Bxe5 dxe5 Nxe5 Qg5 d6+ Kg7 d7 Qe7 Qd3 Qd8 exf5 Nf6 Rd1 Be7 Qc4 Nxd7 Qf7+ Kh6 Ng4+ Kg5 fxg6 Qa8+ f3 Nf6 Ne5 Bd6 h4+ Kf5 g4+ Kxe5 Re1+ Kf4 Qxf6+ Kg3 Qxd6+ Kxf3 Kh2
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Minasian,Art","Villamayor,B",1/2-1/2,C02,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7 Be2 Nge7 Na3 cxd4 cxd4 Nf5 Nc2 Nb4 O-O Nxc2 Qxc2 Rc8 Qb3 Qb6 Qxb6 axb6 Bd3 Ne7 a3 Nc6 Be3 Be7 Nd2 Na7 f4 f5 Kf2 Bb5 Bxb5+ Nxb5 Ke2 Kd7 Kd3 Na7 h3 h5 Rg1 g6 Rac1 Nc6 Rc3 Na5 Rxc8 Rxc8 g4 hxg4 hxg4 b5 gxf5 gxf5 Nf3 Nc4 Bc1 Rh8 Ke2 Ke8 Rg2 Rh1 Rg1 Rxg1
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Labib,I","Nevednichy,V",0-1,B51,e4 c5 Nf3 d6 Bb5+ Nd7 c3 Nf6 Qe2 a6 Ba4 b5 Bc2 e5 d4 Be7 O-O O-O Nbd2 Qc7 dxe5 dxe5 Re1 c4 Nf1 Nc5 Ne3 Bb7 Nf5 Nfxe4 Nd2 Nxd2 Bxd2 Bf6 Qg4 Rfd8 Bh6 Bc8 Re3 g6 Bg5 Bxf5 Bxf5 gxf5 Qxf5 Bg7 Rh3 Rd6 Qxh7+ Kf8 Bh6 Rxh6 Rxh6 Nd3 a4 bxa4 Rh4 Qb6 Qf5 Qxb2 Rf1 Qxc3 Qe4 Rd8 g3 a3 Qxc4 Qxc4 Rxc4 e4 Ra4 Bb2 Rxa6 Nc5 Ra7 Rd4 Re1 Na4 Ra8+ Kg7 Rb8 a2
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Vaganian,R","Hamdouchi,H",1-0,A35,Nf3 c5 c4 Nc6 Nc3 g6 e3 Bg7 d4 d6 Be2 cxd4 exd4 Bg4 O-O Nh6 d5 Bxf3 Bxf3 Ne5 Be2 Nf5 Kh1 h5 Bd2 a6 Rc1 Rc8 Ne4 Kf8 b4 Qd7 Bc3 e6 Ba1 Rd8 a3 Qe7 dxe6 fxe6 Qd2 Nc6 Qg5 Bxa1 Rxa1 Nfd4 Ra2 Qxg5 Nxg5 Ke7 f4 b5 Bd3 Rhg8 Re1 Rdf8 g3 e5 Kg2 Kd7 Rf2 exf4 Rxf4 Rxf4 gxf4 bxc4 Bxc4 Rf8 Re4 Rf6 a4 Nc2 Nh7 Rf5 Be6+ Kc7 Bxf5 gxf5 Re2 N6xb4 Nf6 Kc6 Nxh5 d5 Ng3 d4 Nf1 d3 Re6+ Kd5 Re8 Kd4 h4 Nd5 Kf3 Nf6 Rd8+ Kc3 Rc8+ Kd4 Ng3 Ne3 h5 d2 Ne2+
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"El Taher,F","Aleksandrov,A",1/2-1/2,C67,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Nc3 a5 Rd1+ Ke8 h3 a4 a3 h6 Ne2 Ne7 Nf4 h5 Be3 Nf5 Bd2 Be7 Bb4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Baklan,V","Zaja,I",1/2-1/2,C78,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bc5 c3 d6 d3 h6 Re1 O-O Nbd2 Re8 Nf1 Bb6 a4 Rb8 axb5 axb5 Be3 Bxe3 Nxe3 Be6 Nd5 Bxd5 exd5 Ne7 d4 e4 Nd2 Nexd5 Bxd5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Gulko,B","Bezgodov,A",1/2-1/2,E06,c4 e6 Nf3 d5 g3 Nf6 Bg2 Be7 O-O O-O d4 c5 dxc5 Bxc5 a3 dxc4 Qc2 Nc6 Qxc4 Qd5 Nbd2 Bd7 b4 Be7 Bb2 Rac8 Qxd5 Nxd5 Rac1 Rfd8 Nc4 Be8 Rfd1 b5 Nce5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Utnasunov,A","Chernin,A",1/2-1/2,E25,d4 Nf6 c4 e6 Nc3 Bb4 f3 d5 a3 Bxc3+ bxc3 c5 cxd5 Nxd5 dxc5 Qa5 e4 Nf6 Be3 O-O Qb3 Nfd7 Rd1 Qc7 Qb5 b6 Nh3 Nxc5 Bxc5 bxc5 Qa4 Nd7 Bb5 Nb6 Qa5 c4 Rd4 e5 Rxc4 Qe7 Qb4 Qh4+ Nf2 Nxc4 Bxc4 Qh6 O-O Ba6 Ng4 Qb6+ Qxb6 axb6 Nxe5 Bxc4 Nxc4 b5 Nd6 Rxa3 Nxb5 Rb3 c4 Rd8 Kf2 Rb2+ Kg3 Rc2 Nc7 Rxc4 Kf4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Leitao,R","Lautier,J",1/2-1/2,B85,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Nc3 e6 Be2 a6 O-O Nf6 Be3 Be7 Kh1 O-O f4 d6 Qe1 Bd7 Qg3 b5 a3 Nxd4 Bxd4 Bc6 Rae1 Qb7 Bd3 b4 axb4 Qxb4 Ne2 g6 Qg5 Nd5 Qh6 Nf6 Qg5 Nd5 Qh6 Nf6 Qg5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Nataf,IA","Sutovsky,E",1/2-1/2,B97,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Qb6 Nb3 Nc6 Qf3 Be7 O-O-O O-O Bxf6 Bxf6 Rxd6 a5 a4 Qb4 e5 Be7 Rd2 f6 Bd3 g6 Qg3 fxe5 fxe5 Bh4 Qe3 Qg4 Qe2 Qxe2 Rxe2 Rf2 Rxf2 Bxf2 Ne4 Be3+ Kb1 Nxe5 Bb5 Nf7 Re1 Bf4 Nbc5 Bxh2 Nf6+ Kg7 Ne8+ Kf8 Rh1 Be5 Rxh7 Kg8 Rh1 b6 Nd3 Bd4 c3 Bh8 Rf1 e5 Nf6+ Bxf6 Rxf6 Kg7 Rxb6 Bf5 Kc1 e4 Nf4 e3 Nd5 e2
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Ghaem Maghami,E","Lutz,C",1/2-1/2,B90,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 Ng4 Bc1 Nf6 Be3 e5 Nb3 Be6 f3 Be7 Qd2 h5 Be2 Nbd7 Nd5 Bxd5 exd5 a5 a4 O-O O-O Qc7 c4 Nc5 Nxc5 dxc5 Bg5 Ra6 Bd3 Re8 Rae1
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Psakhis,L","Dizdarevic,E",1/2-1/2,B12,e4 c6 d4 d5 e5 Bf5 c3 e6 Be3 Nd7 Nd2 Qb6 Qb3 a5 Qxb6 Nxb6 a4 h5 f4 Ne7 Ngf3 Ng6 Be2 Be7 O-O Nh4 Nxh4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Piket,Je","Hernandez,Gi",1/2-1/2,E94,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 O-O Na6 Be3 Ng4 Bg5 Qe8 dxe5 dxe5 h3 f6 Bd2 Nh6 Be3 c6 Rb1 Nf7 b4 Kh8 b5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Macieja,B","Speelman,J",1-0,B17,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Ng5 Ngf6 Bd3 e6 N1f3 Bd6 Qe2 h6 Ne4 Nxe4 Qxe4 Qc7 a4 c5 O-O Nf6 Qh4 c4 Be2 Bd7 c3 Bc6 Nd2 Bd5 b3 cxb3 c4 Bc6 Nxb3 Be4 c5 Be7 Bf4 Qd8 Be5 Bd5 Bb5+ Kf8 Qg3 h5 Nd2 h4 Qh3 Nd7 Bf4 g5 Bd6 Bxd6 cxd6 Rg8 Rfc1 Nf6 Qa3 a6 Bc4 Bc6 Nf3 Bxf3 Qxf3 Kg7 Qe3 Kh6 Rab1 b5 axb5 axb5 Rxb5 Qxd6 g3 Ra3 Bb3 Qf4 Qc3 Qg4 d5 Nxd5 Rxd5 Rxb3 Qf6+ Kh7 Rd7 Rg7 Rxf7 Rxf7 Qxf7+ Kh6 Qf6+ Kh5 Qf7+ Kh6 Re1 Rb6 Qf6+ Kh7 Qf7+ Kh6 Qf6+ Kh7 Qe7+ Kg6 Qe8+ Kg7 Qe7+ Kg6 Qd8 Rb7 Qg8+ Kf6 f4 Rf7 Rf1 Ke7 Ra1 hxg3 Ra7+ Kd6 Qb8+ Kc6 Ra6+ Kc5 Qd6+
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Blehm,P","Lputian,S",1/2-1/2,C01,e4 e6 d4 d5 Nc3 Bb4 exd5 exd5 Bd3 Nc6 a3 Bxc3+ bxc3 Nf6 Ne2 Na5 O-O O-O Ng3 Bg4 f3 Bd7 Re1 Re8 Bf4 Rxe1+ Qxe1 Nc4 Bxc4 dxc4 Qe5 Qe8 Qc5 Be6 Bg5 b6 Qxc7 Nd5 Qxc4 Rc8 Qe2 Qc6 Bd2 Nxc3 Qd3 Qc4 Qxc4 Rxc4 Bxc3 Rxc3 Rc1 Kf8 Ne4 Rxa3 c4 Ke7 d5 Bf5 c5 bxc5 Rxc5 Bxe4 fxe4 Re3 Rc4 f5 exf5 Kf6 Rc6+ Kxf5 Rc7 Kf6 Rxa7 Re7 Ra5 Rd7 Kf2 Ke5 Ke3 Rxd5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Stefansson,H","Bologan,V",0-1,C95,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Nb8 d4 Nbd7 Nbd2 Bb7 Bc2 Re8 a4 Bf8 Bd3 c6 b3 g6 Bf1 Rc8 Ba3 Qb6 Qc2 Nh5 Rad1 Nf4 Qa2 Ne6 dxe5 Nxe5 Nxe5 dxe5 Nf3 Qc7 Bxf8 Rxf8 b4 Rcd8 c4 Rxd1 Rxd1 c5 cxb5 cxb4 Bc4 Nc5 Qb2 a5 Qxe5 Qxe5 Nxe5 Bxe4 Nd7 Nxd7 Rxd7 Bc2 b6 b3 Rxf7 b2 Ra7+ Kh8 Ba2 Rb8 b7 Kg7 Rxa5 Rxb7 h4 Rb3 Rb5 b1=Q+ Bxb1 Rxb1+ Rxb1 Bxb1 f3 Kf6 Kf2 Ke5 Ke3 Bf5 a5 Bc8 g3 Bb7
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,Dao Thien Hai,"Ponomariov,R",1-0,E90,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O h3 e5 d5 Na6 g4 Nc5 Qc2 a5 Be3 c6 g5 Nh5 O-O-O cxd5 Nxd5 b6 Nd2 Bb7 h4 Nf4 Kb1 Rc8 Bxf4 exf4 Bh3 Ne6 Qb3 Bc6 Nf3 Rb8 Bxe6 fxe6 Nc3 a4 Qc2 b5 Nd4 Bxd4 Rxd4 b4 Nb5 b3 Qd3 d5 exd5 exd5 Rd1 bxa2+ Kxa2 Qb6 Rd2 Rf7 Na3 Re7 cxd5 Re1 b4 axb3+ Kb2 Bd7 d6 Be6 d7 Rd8 Qc3 Bf7 Rd6 Qb7 Qf6 Qb8 Rc6 Kf8 Rc8 Rxc8 dxc8=Q+ Qxc8 Rd8+ Qxd8 Qxd8+ Re8 Qd6+ Kg8 Qxf4 Re2+ Kc3 Ra2 Nc4 Rc2+ Kxb3 Rxc4 Qxc4 Kf8 Kc3 Bxc4 Kxc4 Ke7 Kd5 Kd7 Ke5 Ke7 f3 Kf7 Kd6 Kf8 Ke6 Ke8 Kf6 Kf8 f4 Kg8 Ke7 Kg7 h5 h6 gxh6+ Kxh6 hxg6 Kxg6 Ke6 Kg7 f5 Kf8 Kf6
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Rytshagov,M","Bacrot,E",1/2-1/2,C92,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Bb7 d4 Re8 Ng5 Rf8 Nf3 Re8 Nbd2 Bf8 d5 Nb8 Nf1 Nbd7 N3h2 Nc5 Bc2 a5 Qf3 g6 Ng3 h5 Bd2 c6 b4 Ncd7 dxc6 Bxc6 Bg5 Be7 a4 axb4 axb5 Rxa1 Rxa1 Bxb5 cxb4 Nh7 Bxe7 Qxe7 Bb3 Rc8 Rd1 Nb6 h4 Na4 Rd2 Nf6 Rc2 Rxc2 Bxc2 Nb6 Bb3 Nc4 Qc3 d5 Bxc4 dxc4 Nf3 Ng4 Nf1 Qa7 Ne3 Nxe3 fxe3 Qa4 Qxe5 Qxb4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Onischuk,Al","Agrest,E",1/2-1/2,A30,Nf3 c5 c4 b6 d4 cxd4 Nxd4 Bb7 Nc3 a6 e4 e6 Bd3 g6 O-O Bg7 Nf3 d6 Bf4 Nf6 Bc2 e5 Bg5 h6 Bxf6 Bxf6 Qd2 Be7 Rfd1 Qc8 Nd5 Bxd5 Qxd5 Ra7 Ba4+ Kf8 Rac1 Kg7 Nd2 Rd8 Nf1 Rc7 Rc3 Qe6 Ne3 Bg5 Qd3 Bxe3 Qxe3 Nd7 Bxd7 Rdxd7 Rd5 Rc6 h3 Rdc7 Qe2 Qc8 Qg4 Qxg4 hxg4 Rxc4 Rxc4 Rxc4 Rxd6 Rc1+ Kh2 Rc2 Rxb6 Rxf2 Kg3 Rd2 a4 a5 b3 Rc2 Kf3 Rb2 Rb5 Kf6 Kg3 Rc2 g5+ hxg5 Rxa5 Rc3+ Kg4 Rxb3 Ra6+ Kg7 Ra5 Rb4 Rxe5 f6 Re7+ Kf8 Ra7 Rxe4+ Kf3 f5 a5 Kg8 a6 Ra4 g4 Kf8 Kf2 Ra3 Kg2 Ra2+ Kf3 Kg8 Kg3 Ra1 Kf2 Ra3 Kg2 Ra2+ Kg3 Kf8 Kf3 f4 Ke4 Ke8 Ke5 f3 Ra8+ Kf7 Ra7+ Kf8 Ra8+ Kg7 Ra7+ Kh6 Rf7 f2 Ke4 Ra4+ Ke3 Rxg4 Kxf2 Ra4 a7 g4 Kg3 Kg5 Rb7 Ra3+ Kg2 Kh4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Bagheri,A","Serper,G",1/2-1/2,B42,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Nf6 O-O Qc7 Nd2 d6 c4 g6 b3 Bg7 Bb2 O-O Qe2 Nbd7 Rac1 b6 Rfe1 Bb7 Nf1 Rfe8 Ng3 Rad8 h4 Ne5 Bb1 h5 f4 Neg4 Nf3 Bh6 Bxf6 Nxf6 Ng5 Ng4 b4 b5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Fedorov,Alex","Ivanov,AV",1/2-1/2,C36,e4 e5 f4 exf4 Nf3 d5 exd5 Nf6 Bc4 Nxd5 Bxd5 Qxd5 Nc3 Qf5 O-O Nc6 d4 Be6 Ne2 g5 b3 O-O-O Bb2 Bd5 c4 Bxf3 Rxf3 Bg7 Qd2 Rhe8 d5 Bxb2 Qxb2 Qe5 Nc3 Qd4+ Rf2 Ne5 Nb5 Qxb2 Rxb2 c6 Nc3 Ng4 h3 Ne3
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Grischuk,A","Lima,Da",1/2-1/2,B00,e4 b6 d4 Bb7 Bd3 e6 Nf3 c5 c3 Nf6 Qe2 Be7 a3 c4 Bc2 b5 Nbd2 Nc6 Nf1 Na5 Ng3 Qc7 O-O a6 d5 O-O Re1 exd5 e5 Ne4 Nxe4 dxe4 Bxe4 Nb3 Rb1 Bxe4 Qxe4 Nc5 Qg4
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Iordachescu,V","Godena,M",1/2-1/2,C96,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Na5 Bc2 c5 d4 Bb7 d5 Nc4 b3 Nb6 a4 Bc8 Nbd2 g6 Nf1 Nh5 Bh6 Re8 Qd2 Bf8 axb5 axb5 Rxa8 Nxa8 Ra1 Nb6 h4 Qc7 g3 Bd7 Bxf8 Rxf8 Ne3 Ra8 Rxa8+ Nxa8 Nf5 Bxf5 exf5 Kg7 Ng5 Qe7 Qe2 Nf6 fxg6 hxg6 Qxb5 Nc7 Qc4 Ncxd5 b4 Qa7 Be4 Nb6 Qb5 cxb4 cxb4 Qa1+ Kg2 Qd4 Bf3 e4 Be2
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Ehlvest,J","Nogueiras,J",1/2-1/2,B05,e4 Nf6 e5 Nd5 d4 d6 Nf3 Bg4 Be2 e6 O-O Be7 c4 Nb6 Nc3 O-O Be3 Nc6 exd6
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Benjamin,Joe","Fiorito,F",1-0,C42,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Qe2 Qe7 d3 Nf6 Bg5 Qxe2+ Bxe2 Be7 Nc3 c6 O-O-O Na6 Ne4 Nxe4 dxe4 Nc5 Bxe7 Kxe7 Rd4 Ne6 Rd2 Nf4 Bf1 Bg4 Nd4 Rad8 h3 Bc8 g3 Ng6 f4 Nf8 Bg2 g6 Rhd1 Ne6 Nb3 Ng7 Na5 h5 Nc4 Ne8 Rd4 f6 R4d3 Be6 Ne3 f5 h4 Nf6 exf5 gxf5 Ra3 Rhg8 Re1 Kf7 Rxa7 Rd7 Nf1 d5 Ra3 d4 Nd2 d3 Re3 dxc2 Nf3 Ng4 Ng5+ Rxg5 hxg5 Rd1+ Kxc2 Rg1 Re2 Bc4 Rd2 Re1 Ra7 Ke6 b3 Ba6 Bxc6
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Tregubov,P","Rustemov,A",1/2-1/2,D37,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 Be2 dxc4 Bxc4 a6 Bd3 Nbd7 O-O b5 Ne4 Bb7 Nxc5 Nxc5 Be2 Nd5 Be5 f6 Bd4 Na4 b3 Nac3 Qd2 Nxe2+ Qxe2 e5 Bc5 Rf7 Rfc1 Rd7 a3 Qe8 Rc2 Rad8 Rac1 Qg6 h3 Qh5 Nd4 Qxe2 Nxe2 Kf7 e4 Nf4 Nxf4 Rd1+ Kh2 exf4 f3 Ke6 Bb6 Rxc1
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Vladimirov,E","Barua,D",1-0,D90,d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 cxd5 Nxd5 Bd2 O-O Rc1 c5 dxc5 Na6 e4 Ndb4 a3 Nd3+ Bxd3 Qxd3 b4 Be6 Qe2 Rfd8 Nb5 Qb3 O-O Qa4 Bc3 Bd7 Bxg7 Bxb5 Qb2 Nc7 Rfe1 Rd3 Bc3 Rad8 Ne5 Rd1 Ng4 Rxc1 Qxc1 Qb3 h4 Ne6 h5 Bd3 hxg6 fxg6 f3 Bc2 Be5 Qd3 Kh2 Bb3 c6 bxc6 Qxc6 Qd2 Rb1 Qd3 Rb2 h5 Nf2 Qe3 Qc3 Qxc3 Bxc3 Ba4 Rd2 Rc8 Be5 a6 Nd1 Rc1 Nc3 Be8 Nd5 Kf7 Bb2 Rc4 Kg3 g5 Ne3 Rc8 Kf2 Bb5 g3 h4 gxh4 gxh4 Nf5 h3 Be5 Rc1 Ne3 Rb1 Rd1 Rb3 Rh1 Ng5 Bf4 Ne6 Be5 Rxa3 Rxh3 Ng5 Rh5 Kg6 Rh8 Nf7 Rg8+ Kh5 Bc7 Ng5 Bf4 Nh3+ Kg3 Nxf4 Kxf4 Be2 Rg2 Bb5 Nf5
FIDE WCh KO,New Delhi IND,2000.11.28,1.2,"Milos,G","Kunte,A",1/2-1/2,E15,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3 d5 Ne5 Nfd7 Nxd7 Nxd7 Nd2 O-O O-O Rb8 Bb2 f5 Qc2 b5 c5 Bf6 b4 Qc7 Nf3 Bc8 Qc3 a5 bxa5 b4 Qd2 Ba6 Rfb1 Bc4 a3 b3 Qe3 Rfe8 Nd2 Ba6 f4 Qxa5 Bc3 Qa4 Bb4 b2 Rxb2 Nxc5 Rc1 Nd7
