Event,Site,Date,Round,White,Black,Result,ECO,Moves
FIDE-Wch k.o.,Las Vegas,1999.07.31,1.1,"Feldman, Vladimir","Magem Badals, Jorge",0-1,D15,c4 c6 d4 d5 Nf3 Nf6 Nc3 a6 c5 Nbd7 b4 g6 h3 Qc7 Bg5 h6 Bh4 Nh5 g4 g5 gxh5 gxh4 Rg1 Rh7 Nxh4 Rg7 Rxg7 Bxg7 Nf5 Bf8 Ng3 Nf6 Qd2 e5 e4 Be6 dxe5 Nxe4 Ngxe4 dxe4 Qd4 Bg7 Nxe4 Bxe5 Nd6+ Qxd6 Qxd6 Bxd6 cxd6 Kd7 f4 Kxd6 Kf2 a5 b5 cxb5 Bxb5 Rc8 Rd1+ Ke7 a4 Bxh3 Ke3 Rc5 Be2 Bd7 Rb1 Bc6 Kd4 Kd6 Bd1 b6 Be2 Kc7 Bc4 Rxh5 Bxf7 Rf5 Bb3 Rxf4+
FIDE-Wch k.o.,Las Vegas,1999.07.31,1.1,"Chiburdanidze, Maia","Akopian, Vladimir",0-1,E14,d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 O-O dxc4 Bxc4 a6 Qe2 c5 dxc5 Bxc5 Nbd2 Nbd7 b3 O-O Bb2 Qe7 Bd3 Ba3 Bxa3 Qxa3 Nc4 Qe7 Rad1 Rad8 Nd4 g6 Qb2 e5 Ne2 b5 Na5 Ba8 b4 Nb6 a3 h5 Nc3 h4 h3 Nfd5 Rfe1 Nxc3 Qxc3 Rc8 Qa1 Qg5 Bf1 Nd5 Rc1 Nf6 Rxc8 Rxc8 Rc1 Re8 Nb3 Ne4 Rd1 Nxf2 Kxf2 Qg3+ Ke2 Bxg2 Bxg2 Qxg2+ Ke1 Qxh3 Qc3 Qh1+ Ke2 Qg2+ Ke1 Qg1+ Ke2 Qg2+ Ke1 h3 Qd2 Qg1+ Ke2 h2 Qd7 Qg2+ Kd3 Rf8
FIDE-Wch k.o.,Las Vegas,1999.07.31,1.1,"Gurevich, Dmitry","Tiviakov, Sergei",1/2-1/2,E12,Nf3 Nf6 c4 b6 Nc3 Bb7 d4 e6 a3 d5 cxd5 Nxd5 Qc2 Nxc3 bxc3 Be7 e4 O-O Bd3 c5 O-O Qc8 Qa2 Nd7 Bf4 Ba6 Qe2 Bxd3 Qxd3 cxd4 cxd4 Qb7 a4 Rfd8 Rfe1
FIDE-Wch k.o.,Las Vegas,1999.07.31,1.1,"Gulko, Boris F","Reinderman, Dimitri",1-0,E97,d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5 O-O Nc6 d5 Ne7 b4 a5 bxa5 Rxa5 Nd2 c5 a4 Nd7 Nb5 Ra6 Ra3 Kh8 Qc2 f5 exf5 gxf5 Nf3 h6 Nh4 e4 f3 exf3 Raxf3 Ne5 Rg3 Kh7 Bb2 Bf6 Nf3 N7g6 Nxe5 Bxe5 Bxe5 dxe5 Bh5 Nf4 Bd1 Bd7 Qb2 Qf6 Re3 Ng6 Bc2 e4 Qxf6 Raxf6 g4 f4 Rxe4 Bxg4 Re7+ Kh8 Bxg6 Rxg6 Kf2 Bf5 d6 Rfg8 Kf3 Bg4+ Ke4 Be2 Rxf4 Bxc4 Ke5 Rg5+ Rf5 Rg2 d7 Rd2 Rf6 Rg5+ Kf4 Rgg2 Nd6 Rgf2+ Ke5 Rfe2+ Ne4 Rd4 Rxh6+ Kg8 Kf6
FIDE-Wch k.o.,Las Vegas,1999.07.31,1.1,"Ehlvest, Jaan","Nijboer, Friso",1-0,D79,d4 Nf6 c4 g6 g3 c6 Nc3 d5 cxd5 cxd5 Bg2 Bg7 Nf3 O-O Ne5 Nc6 O-O e6 Nxc6 bxc6 Bg5 h6 Bf4 Nd7 Qd2 Kh7 Bd6 Re8 e4 Nb6 Bc5 Nd7 Ba3 Ba6 Rfe1 Rc8 Rad1 e5 exd5 exd4 Rxe8 Qxe8 Ne4 c5 Nd6 Qf8 Nxc8 Qxc8 b3 Qc7 Rc1 h5 Bxc5 Nxc5 b4 Nb3 Rxc7 Nxd2 d6 Bc4 d7 Bf6 Rc8 Bxa2 d8=Q Bxd8 Rxd8 Nb1 Bd5 Bxd5 Rxd5 Nc3 Rd7 Kg7 Kf1 Nb5 Ke2 Kf6 Kd3 g5 Rb7
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Fridman, Daniel","Adianto, Utut",1-0,E63,Nf3 Nf6 c4 g6 g3 Bg7 Bg2 O-O O-O d6 d4 Nc6 Nc3 a6 e3 Rb8 Qe2 Nd7 Rd1 b5 Ne1 Na7 c5 b4 Na4 Qe8 cxd6 cxd6 a3 e5 dxe5 Nxe5 axb4 Bg4 f3 Be6 Nc3 Bc4 Qd2 Nb5 Nc2 Rc8 Nxb5 axb5 Ra3 Be6 Qf2 Nc4 Rad3 Bxb2 Nd4 Bxc1 Rxc1 Ne5 Rxc8 Qxc8 Rd1 Bc4 h3 Qa6 Qb2 Re8 Qc3 Rc8 Ra1 Qb6 f4 Be6 Nxe6
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Mohamed, Esam Ahmed Nagib","Andersson, Ulf",0-1,D05,d4 e6 Nf3 Nf6 e3 c5 Bd3 d5 O-O Nc6 c3 Be7 Nbd2 O-O Ne5 Nxe5 dxe5 Nd7 f4 g6 Qg4 b6 Nf3 f5 Qh3 a5 Bc2 Rf7 g4 Rg7 gxf5 gxf5+ Kf2 Ba6 Rg1 Rxg1 Kxg1 Kh8 Bd2 Qg8+ Kf2 Qf7 Rg1 Rg8 Rg3 Nf8 Be1 Qe8 b3 Qb5 c4 dxc4 a4 Qd7 bxc4 Bxc4 Qh5 Rg6 Nh4 Bxh4 Qxh4 Kg8 Bc3 Bd3 Bd1 Ba6 Bc2 Qd5 Ke1 Bd3 Bd1 Bc4 Bc2 Bd3 Bd1 Ba6 Bc2 Qc4 Kd2 Qe2+ Kc1 Qf1+ Kb2 Bd3 Rxg6+ hxg6 Qd8 Bxc2 Kxc2 Qe2+ Kb3 c4+
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Nijboer, Friso","Ehlvest, Jaan",1/2-1/2,C78,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bc5 c3 b5 Bb3 d6 a4 Bg4 d3 O-O Nbd2 Rb8 h3 Bh5 Re1 Re8 axb5 axb5 Nf1 Ra8 Rxa8 Qxa8 Ng3 Bg6 Nh4 Qa7 Rf1 Na5 Bc2 b4 Qf3 b3 Bd1 c6 Nhf5 Re6 Bg5 d5 h4 dxe4 dxe4 h6 Bxf6 Rxf6 Nxh6+ Kh8 Nhf5 Qd7 Be2 Qd2 h5 Bxf5 exf5 Qxb2 Ne4 Be7 Nxf6 Bxf6 Qd3 Kh7 Rb1 e4 Qxe4 Qxc3 g4 b2 Qe3 Nb3 Qxc3 Bxc3 Bd3 f6 Rd1 c5 Kg2 c4 Bc2 Na1 Bb1 Be5 f4 Bxf4 Kf3 Bc1 Ke2 c3 Kd3 Bd2 Rxd2 cxd2 Kxd2 Nb3+ Kc3 Nc5 Kxb2 Kh6 Kc3 Nd7 Kd4 Ne5 Kd5 Nxg4 Ke6 Kxh5 Bc2 Kg5 Bb1 Ne5 Be4 Nc4 Bd3 Ne3
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Rozentalis, Eduardas","Aronian, Levon",0-1,E14,d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 O-O Be7 c4 O-O Nc3 d5 cxd5 exd5 b3 a6 Bb2 Bd6 a3 Nbd7 b4 Ne4 Qb3 Ndf6 a4 c6 a5 b5 Rad1 Qe7 Na2 Bc7 Nc1 Bd6 Ba3 Bc8 Be2 Bg4 Qb2 Rfc8 Nd3 Bb8 Qc2 Nd6 Rfe1 Nc4 Bc1 Bf5 Qb3 Bxd3 Bxd3 Bd6 e4 dxe4 Bg5 Qd7 Bxe4 Nxe4 Rxe4 Re8 Rh4 Qf5 d5 c5 bxc5 Bxc5 Rf4 Qg6 Rxc4 bxc4 Qxc4 Rac8 Qf1 h6 Bf4 Bd6 Be3 Rc2 Bb6 Rb2 Nd2 Qh5 Nf3 Rb5 Qd3 Qg6 Qf1 Qe4 Nd2 Qe5 Nf3 Qe2 Qxe2 Rxe2 g3 Re8 Rd2 Rc8 Kg2 Kf8 Rd3 Rc4 Nd2 Rcb4 Bd4 f6 Bb6 Ke7 Nf3 Kd7 Nh4 Bc5 Nf5 Bxb6 axb6 g6 Nxh6 Rxb6
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Milov, Vadim","Macieja, Bartlomiej",1-0,E48,d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Bd3 O-O Ne2 d5 cxd5 cxd4 exd4 Qxd5 O-O Qh5 Ne4 Nxe4 Bxe4 Nc6 Nf4 Qxd1 Rxd1 Rd8 Be3 Bd6 d5 exd5 Rxd5 Bg4 f3 Bxf4 Bxf4 Rxd5 Bxd5 Be6 Bxe6 fxe6 Rd1 Rd8 Rxd8+ Nxd8 Kf2 Nc6 Bd6 Kf7 Ke3 g6 Ke4 Kf6 Bc5 Kf7 Be3 Kf6 Bd2 Ke7 Bc3 Nd8 Bd4 Nc6 Be3 Kd6 Kf4 Ke7 Kg5 Kf7 Bd2 a6 Bc3 Ne7 g4 Nd5 Bd4 Nb4 a3 Nd5 h4 Ne7 Kh6 Kg8 Bc3 Nd5 Be5 Ne7 Kg5 Nd5 h5 gxh5 Kxh5 Kf7 Kh6 Kg8 Kg5 Kf7 Kh6 Kg8 f4 Ne3 Kg5 Kf7 Bd4 Nd5 f5 exf5 Kxf5 Ne7+ Kg5 Nd5 a4 Ne7 Bc5 Nd5 Kf5 Nf6 Bd6 Nd5 Bc5 Nf6 b3 Nd7 Bd6 Nf6 a5 Ng8 Ke5 Ne7 b4 Nc6+ Kd5 Kf6 Bc5 Kg5 Kd6 Kxg4 Kc7 h5 Kxb7 Ne5 b5 h4 bxa6 h3 Bg1 Nf3 a7 Nxg1 a8=Q h2 Qg8+
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Ponomariov, Ruslan","Al Modiahki, Mohamad",1-0,B47,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Ndb5 Qb8 Be3 a6 Bb6 axb5 Nxb5 Bb4+ c3 Ba5 Nc7+ Qxc7 Bxc7 Bxc7 Qg4 g6 Bc4 Nge7 Qe2 O-O O-O f5 f3 Ra5 b4 Re5 Bd3 Bb6+ Kh1 f4 Qc2 d5 a4 dxe4 fxe4 Rh5 Be2 Rh4 a5 Bc7 Bf3 g5 b5 g4 bxc6 Nxc6 g3 fxg3 Bg2 Rxh2+ Kg1 Bf4 Rxf4 Rxf4 Rf1 Rxf1+ Kxf1 Rh5 Qd1 Kf7 Qxg4 Rxa5 Qxg3 Re5 Qh4 Kg7 Bf3 b6 Kf2 Bd7 Bh5 Rc5 Ke2 Re5 Kd2 b5 Be2 Be8 Qf4 Bg6 Bd3 Bf7 Qe3 Be8 Qg1+ Bg6 Qb6 Ne7 Qc7 Kf6 Qb8 Nc6 Qc8 Bxe4 Bxe4 Rxe4 Qxc6 Re5 Qc7 h5 Kd3 Kf5 Qf7+ Kg4 Kd4
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Cela, Altin","Wahls, Matthias",1/2-1/2,B95,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 Qd3 Nbd7 O-O-O h6 Bh4 g5 Bg3 Ne5 Qd2 Bd7 h4 Rg8 hxg5 hxg5 Kb1 b5 f3 Qc7 Bd3 Rb8 Bf2 Be7 Rh6 b4 Nce2 d5 Bg3 dxe4 fxe4 Nfg4 Rh5 Qb6 Rdh1 Bf6 Nf3 Ke7 Nxg5 Rbd8 Rf1 Nxd3 cxd3 Bb5 Nc1 Qd4 Nxf7 Kxf7 e5 Bxd3+ Nxd3 Qxd3+ Qxd3 Rxd3 Bh4 Kg6 exf6 Kxh5 f7 Rf8 Be7 Rxf7 Rxf7 Ne3 Rh7+ Kg4 Rh1 a5 Re1 Nxg2 Rxe6 Ne3 Rc6 Kf3 Rc1
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Akopian, Vladimir","Chiburdanidze, Maia",1/2-1/2,A13,Nf3 Nf6 c4 e6 g3 a6 Nc3 d5 cxd5 exd5 Bg2 c6 d3 Be7 O-O d4 Ne4 O-O Bf4 Nxe4 dxe4 c5 e3 d3 Rc1 Be6 Rc3 Bxa2 Rxd3 Qb6 Bd6 Bxd6 Rxd6 Nc6 Ne5 Rad8 Nxc6 Rxd6 Qxd6 bxc6 e5 a5 Bxc6 Qxb2 Qxc5 Qb4 Qd4 Rc8 Ra1 Be6 Bf3 g6 h4 h5 Kg2 Kg7 Qf4 Kh7 Qd4 Rc4 Qd6 Rc2 Qxb4 axb4 Rb1 b3 Bd1 Rc3 Kf1 Rd3 Ke2 Bc4 Ke1 Be6 Ke2
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Benjamin, Joel","Nielsen, Peter Heine",1/2-1/2,C24,e4 e5 Bc4 Nf6 d3 c6 Nf3 d5 Bb3 Bd6 exd5 cxd5 Bg5 d4 Nbd2 O-O O-O Nc6 Re1 a6 h3 h6 Bh4 Re8 Nc4 Bc7 Bg3 Nd7 a4 Qf6 c3 dxc3 bxc3 Nc5 Bc2 Bf5 d4 Bxc2 Qxc2 Nd7 Re2 Qe6 Ncxe5 Ndxe5 dxe5 Rad8 Rb1 b6 Rbe1 b5 axb5 axb5 Re4 Rd5 Qe2 Ba5 Rc1 f5 Re3 g5 Bh2 Bb6 Rd3 f4 Re1 Nxe5 Nxe5 Qxe5 Qxe5 Rexe5 Rxe5 Rxd3 Kf1 Rxc3 Rxb5 Rc1+ Ke2 Bd4 Rd5 Bc5 h4 Be7 hxg5 hxg5 Rd1 Rxd1
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Becerra Rivero, Julio","Aleksandrov, Aleksej",0-1,C33,e4 e5 f4 exf4 Bc4 c6 Nc3 Nf6 Bb3 d5 exd5 cxd5 d4 Bd6 Qf3 Bg4 Qf2 O-O Bxf4 Re8+ Kf1 Ne4 Nxe4 Rxe4 Bd2 Nd7 Nf3 Nf6 Bg5 Bf4 Re1 Rxe1+ Qxe1 Bxg5 Nxg5 Qd6 Qg3 Qb6 Qf4 Re8 h3 Bh5 c3 h6 Nf3 Bxf3 Qxf3 Ne4 Kg1 Qd6 Rh2 Ng3 Qxd5 Re1+
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Bauer, Christian","Kasimdzhanov, Rustam",1-0,C78,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Bb7 c3 Nxe4 d4 Na5 Nxe5 Nxb3 Qxb3 Nd6 c4 Qf6 Nc3 Qe6 Re1 O-O-O cxb5 Qxb3 axb3 axb5 Bf4 f6 Nd3 b4 Nxb4 Nf5 Nbd5 Bd6 Bxd6 Nxd6 Rac1 Bxd5 Nxd5 c6 Nb4 Rhe8 d5 Rxe1+ Rxe1 cxd5 Nxd5 Kb7 g4 Kc6 Ne7+ Kb5 Kg2 Re8 Re3 Kc5 Kf3 g6 h4 Nf7 b4+ Kc4 b3+ Kb5 Nd5 Ne5+ Kg3 Rf8 g5 fxg5 Rxe5 gxh4+ Kxh4 Rxf2 Nf4+ Kc6 Rc5+ Kd6 Kg3 Ra2 Kf3 Ra3 Rc3 g5 Nd3 h5 b5 Ra5 Rc5 Ra3 Rxg5 Rxb3 Ke4 h4 Kd4 h3 Rh5 Rb1 Kc4 Rh1 Rh6+ Ke7 b6 h2 b7
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"De Firmian, Nick E","Kobalija, Mihail",0-1,B85,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O Nf6 Kh1 Be7 f4 d6 a4 O-O Be3 Re8 Bf3 Bf8 Nb3 b6 a5 Nd7 axb6 Nxb6 Qe2 Bb7 Rfd1 Rac8 Na4 Nd7 c3 Ne7 Qf2 Nf6 Nd2 Ng6 c4 Qb8 b3 Nd7 g3 Nf6 Kg1 Rcd8 Bb6 Rc8 Be3 Rcd8 Ba7 Qa8 Bb6 Rc8 Bd4 Nd7 Be3 Ne7 b4 d5 cxd5 exd5 Bg4 f5 exf5 Nf6 Bh3 Rc2 Nc5 Nc6 Nxb7 Qxb7 Qf3 Bxb4 Nf1 Qb5 Rac1 Rxc1 Rxc1 Ba3 Rd1 Bc5 Bxc5 Qxc5+ Qf2 Qb5 Bg2 Re2 Qf3 Qb2 Kh1 Rf2 Rb1 Qxb1 Qxf2 Qxf5 Qb6 Qc8 Ne3 Ne7 h3 Kf7 Kh2 Qe6 Qa7 h5 g4 hxg4 hxg4 Qxe3
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Dizdar, Goran",Liang Chong,1-0,E16,d4 Nf6 Nf3 e6 c4 Bb4+ Nbd2 b6 g3 Bb7 Bg2 O-O O-O Bxd2 Qxd2 a5 b3 d6 Bb2 Nbd7 Rac1 Qe7 d5 e5 Ne1 Rae8 Nc2 Bc8 e4 Nc5 f3 Nh5 Ne3 Qg5 Rcd1 Bd7 Rf2 h6 Qc3 Re7 Re1 Rfe8 Bf1 f5 exf5 Bxf5 Bc1 Qg6 Nxf5 Qxf5 Qc2 Qxc2 Rxc2 Nf6 Be3 e4 f4 Nd3 Rb1 Nd7 Bh3 N7c5 Re2 Ra8 a3 Kh8 Bd4 Rae8 Be3 Nd7 Bd4 Nf8 Bf5 Kg8 Re3 g6 Bg4 Kh7 Be2 Nd7 Bd1 Kg8 Bg4 Nf8 Rf1 Rf7 Be2 Nc5 b4 axb4 axb4 Ncd7 Ra1 Nf6 Rea3 N8h7 Ra8 Re7 Rxe8+ Nxe8 Ra8 Kf7 Bg4 Ng7 Rh8 Nf6 Bh3 h5 Kf2 Ng4+ Bxg4 hxg4 Rh7 Kg8 Rxg7+ Rxg7 Bxg7 Kxg7 Ke3 Kf6 Kxe4 Kf7 b5 Kf6 Kd3 Kf5 Ke3 Kf6 Kf2 Kf5 Kg2 Ke4 h3 Kd4 h4 Ke4 Kf2
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Djuric, Stefan","Nisipeanu, Liviu Dieter",0-1,E14,d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 O-O c5 c4 g6 Qe2 Bg7 dxc5 bxc5 e4 Nc6 e5 Ng4 Bf4 f6 exf6 Qxf6 Bg3 Nge5 Nxe5 Nxe5 Nc3 Nxd3 Qxd3 Qf5 Qd6 Bc6 Rfe1 Kf7 Be5 Rhb8 b3 Bf8 Qd2 d6 Bf4 Rd8 f3 Bg7 Rac1 Kg8 Ne2 a5 Bh6 Bxh6 Qxh6 a4 Ng3 Qf6 Rcd1 axb3 axb3 Ra2 Qe3 Kg7 Ne2 e5 Rd3 Rda8 Red1 Ra1 Nc1 Rd8 Qe2 Bb7 Qb2 e4 Rc3 Rda8 Rf1 Qd4+ Kh1 R8a2
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Hoffman, Alejandro","Tkachiev, Vladislav",0-1,D26,d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 c5 O-O a6 Bb3 Nc6 Nc3 Be7 Re1 O-O a3 b5 d5 exd5 Nxd5 c4 Nxe7+ Qxe7 Bc2 Bg4 Bd2 Rad8 Qe2 Ne4 Bxe4 Qxe4 Bc3 a5 Nd2 Bxe2 Nxe4 Bd3 Nc5 b4 axb4 axb4 Bd4 Nxd4 exd4 Bc2 Re2 Bg6 f3 Rxd4 Kf2 h5 Rc1 Rc8 Nb3 Rd5 Nd2 Bd3 Re7 Ra5 Rd7 Raa8 Rd4 b3 Ne4 Re8 Nc3 Re5 Re1 Rxe1 Kxe1 Ra1+ Kf2 h4 Rxh4 Ra2 Nd1 Bc2
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Khalifman, Alexander","Barua, Dibyendu",1-0,D58,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 Bh4 Nbd7 e3 Be7 Bd3 O-O O-O b6 Rc1 Bb7 Qe2 c5 Rfd1 Ne4 Bg3 Nxg3 hxg3 Nf6 dxc5 Bxc5 cxd5 exd5 Ba6 Qc8 Bxb7 Qxb7 Qb5 Rfd8 Rd3 Ne4 Rcd1 Nxc3 Rxc3 Rac8 a3 Bf8 Rcd3 Rc5 Qb3 Rd6 Nd4 Qd7 Ne2 Qf5 Nc3 Qg6 Nxd5 Qe6 Rd4 Rdc6 R4d2 Rc1 Qd3 Qe5 Qb3 Qe6 Qa4 R6c4 b4 a5 Rxc1 Rxc1+ Rd1 Rxd1+ Qxd1 axb4 axb4 Qe4 Qd4 Qb1+ Kh2 b5 e4 Qe1 e5 Qe2 g4 Qe1 Kg3 Qe2 Nc3 Qb2 Nxb5 Qxb4 Qxb4 Bxb4 Kf4 Be1 f3 Kf8 Ke4 Ke7 Kd5 Bd2 Nd4 Bc1 Ne2 Bd2 Ng3 Bc1 Nh5 Kf8 Ke4 Bd2 f4 g6 Nf6 Bc1 Nd5 Bd2 f5 Bc1 Nf4 Kg7 Nd3 Ba3 f6+ Kh7 Kd5 g5 e6 fxe6+ Kxe6
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Kobese, Watu","Lautier, Joel",0-1,B80,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e6 Nc3 Qc7 g3 a6 Bg2 d6 O-O Nf6 a4 Be7 Nb3 b6 f4 Rb8 Be3 Na5 e5 Nd7 exd6 Bxd6 Ne4 Nc4 Nxd6+ Nxd6 f5 e5 Qg4 O-O Bh6 Ne8 f6 Ndxf6 Qg5 Ng4 Bxg7 Nxg7 h3 Qxc2
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Kotronias, Vasilios","Bouaziz, Slim",1/2-1/2,B12,e4 c6 d4 d5 e5 Bf5 Nc3 e6 g4 Bg6 Nge2 Ne7 Nf4 c5 h4 cxd4 Nb5 Nec6 h5 Be4 f3 Bxf3 Qxf3 Nxe5 Qg3 Nbc6 Nd3 f6 Nf4 Kf7 c3 dxc3 bxc3 Bc5 g5 a6 gxf6 gxf6 Bh3 axb5 Nxe6 Qg8 Qxg8+ Rhxg8 Nxc5 Rg3 Be6+ Ke7 Bxd5 Rxc3 Ne4 Rd3 Bxc6 bxc6 Rf1 Rd4 Nxf6 Nd3+ Ke2 Nxc1+ Raxc1 Rxa2+ Ke3 Rd6 Ne4 Ra3+ Kf4 Ra4 Ra1 Rf6+ Ke3 Rxf1 Rxf1 b4 Rg1 b3 Rg7+ Kf8 Rb7 Ra5 Nf6 h6 Ke4 b2 Rxb2 Kf7 Rf2 Ke6 Ne8 Re5+ Kd4 Rd5+ Kc4 Rg5 Re2+ Re5 Ng7+ Kf6 Rg2 Rg5 Ne8+ Kf5 Nd6+ Kf4 Rf2+ Kg4 Ne4 Ra5 Nf6+
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Stefansson, Hannes","Zubarev, Alexander",1/2-1/2,B60,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 d6 Bg5 Bd7 Be2 a6 O-O e6 Qd3 Be7 Rad1 O-O Qg3 Qc7 Kh1 Kh8 f4 Ng8 Bxe7 Ncxe7 Nb3 Bc6 Bd3 b5 Qh3 h6 Nd4 Bb7 a3 Rad8 Qg3 Nf6 Nf3 d5 exd5 Nexd5 Nxd5 Rxd5 Nd2 Rfd8 Rde1 Rd4 f5 Qxg3 hxg3 exf5 Rxf5 Bc8 Rc5 Be6 Nf3 R4d5 Rxd5 Rxd5 Re5 Rd6
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Tiviakov, Sergei","Gurevich, Dmitry",1/2-1/2,B36,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Nf6 Nc3 Nxd4 Qxd4 d6 Be2 Bg7 Be3 O-O Qd2 Be6 Rc1 Qa5 f3 Rfc8 b3 Nd7 Nd5 Qxd2+ Kxd2 Bxd5 cxd5 a6 Rxc8+ Rxc8 Rc1 Rxc1 Kxc1 Kf8 Kc2 Ke8 b4 Be5 f4 Ba1 a4 Kd8 g4 Bf6 g5 Bg7 a5 h6 h4 hxg5 hxg5 Kc7 Bg4 Kd8 Bh3 Ba1 Kb3 Bg7 Kc4 Bb2 Bg2 Kc7 Bf3 Kc8 Bg4 Kd8 Bd1 Kc7 Kd3 Kd8 Ba4 Kc7 Kc2 Ba1 Kd2 Bb2 Kd3 Kd8 Bd1 Kc7 Bg4 Kd8 Bh3 Ke8 Kc4 Kd8 b5 axb5+ Kxb5 Kc7 Bf1 Bc3 Bc4 Kd8 Be2 Kc7 Bg4 Bb2 f5 Nc5 fxg6 fxg6 Bd1 Be5 Bc2 Nd7 Kc4 Nc5 Bxc5 dxc5 Kxc5 Bf4 e5
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Babula, Vlastimil","Shaked, Tal",1-0,E41,d4 Nf6 c4 e6 Nc3 Bb4 e3 c5 Bd3 Nc6 Nf3 Bxc3+ bxc3 d6 e4 e5 d5 Ne7 Nd2 Ng6 g3 Bh3 Rb1 Qd7 f3 O-O-O Nf1 Rdf8 Ne3 Ne7 Rg1 h5 Qe2 Ne8 Nd1 f5 Nf2 fxe4 Nxe4 Bf5 Ng5 Bxd3 Qxd3 Qf5 Qxf5+ Rxf5 Ke2 h4 g4 Rf6 Ne6 Ng6 Rf1 Rg8 f4 exf4 Bxf4 Nxf4+ Nxf4 Nc7 Nh5 Rxf1 Rxf1 b5 cxb5 Nxd5 Kd3 g6 Nf6 Rf8 g5 Kb7 a4 a6 c4 Nb4+ Kc3 axb5 axb5 d5 Re1 d4+ Kb3 Rf7 Re6 Nd3 Kc2 Nf4 Re5 Kb6 Re4 Nh3 Re6+ Ka7 Ne4 Nxg5 Nxg5 Rf2+ Kb3 Rxh2 Ne4 Rh3+ Ka4
FIDE-Wch k.o.,Las Vegas,1999.08.01,1.2,"Zelcic, Robert","Dreev, Alexey",1/2-1/2,C11,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 cxd4 Nxd4 Bc5 Qd2 O-O O-O-O a6 Kb1 Nxd4 Bxd4 b5 h4 b4 Na4 Bxd4 Qxd4 a5 Rh3 Qc7 c3 Ba6 Bxa6 Rxa6 cxb4 axb4 Rc1 Qb8 b3 f6 Re3 fxe5 fxe5 Rf2 h5 h6 Qd3 Ra8 Qg6 Nf8 Qg4 Rf5 Qe2 Nd7 Rf1 Rxe5 Rxe5 Qxe5 Qxe5 Nxe5 Nc5 d4 Re1 Ng4 Re4 Nf6 Rxd4 Nd5 Nxe6 Nc3+ Kc2 Rxa2+ Kd3 Rxg2 Rxb4 Nd5 Rb5 Nf6 b4 Rg4 Nd4 g6 Rb8+ Kf7 Rb7+ Ke8 hxg6 Rxg6 Nf5
