Event,Site,Date,Round,White,Black,Result,ECO,Moves
WCh-FIDE,San Luis ARG,2005.10.05,7,"Topalov,V","Kasimdzhanov,R",1-0,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O h3 Bb7 d3 d6 a3 Na5 Ba2 c5 Nbd2 Nc6 Nf1 Bc8 c3 Be6 Bxe6 fxe6 b4 Qd7 Qb3 Rfb8 N1h2 a5 Bd2 h6 Ng4 Nxg4 hxg4 axb4 axb4 cxb4 cxb4 Bf6 Rec1 Kf7 g3 Qb7 Kg2 Rxa1 Rxa1 Ra8 Rh1 Nd4 Nxd4 exd4 Bf4 d5 e5 Be7 Qd1 Bg5 Bxg5 hxg5 Rh5 Qe7 Qh1 Rf8 Rh7 Ke8 Qa1 Kf7 Qc1 Ke8 Qa1 Kf7 Qxd4 Kg8 Rh1 Qf7 Qe3 d4 Qe2 Qb7+ Qe4 Qxe4+ dxe4 Rc8 Rb1 Rc3 Rb2 Kf7 Kf1 Rc1+ Ke2 Rc3 Ra2 Rb3 Ra7+ Kf8 Rb7 Rxb4 Kd3 Rb2 f4 Rb3+ Kxd4 Rxg3 f5 Rxg4 f6 Rg1 Rxg7 b4 Kc5 b3 Rb7 Ra1 Rxb3 Ra5+ Kd4 Ra4+ Ke3 Ra5 Rb8+ Kf7 Rb7+ Kf8 Kd4 Ra4+ Kc5 Ra5+ Kd4 Ra4+ Ke3 Ra3+ Kf2 Ra5 Kg3 Rxe5 Kg4 Rxe4+ Kh5
WCh-FIDE,San Luis ARG,2005.10.06,8,"Topalov,V","Leko,P",1/2-1/2,E15,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3 d5 Ne5 O-O O-O Bb7 Nd2 Na6 e4 Rc8 Re1 Rc7 Nd3 dxe4 Nxe4 c5 Nxf6+ Bxf6 Bxb7 Rxb7 Ne5 Bxe5 dxe5 Rd7 Qe2 Qc7 Rad1 Rfd8 Rxd7 Qxd7 Qe4 Nb8 Kg2
WCh-FIDE,San Luis ARG,2005.10.06,8,"Adams,Mi","Svidler,P",1/2-1/2,B80,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 Be3 Nf6 Qd2 Be7 f3 O-O O-O-O a6 g4 Nxd4 Qxd4 Nd7 h4 b5 g5 Qa5 Kb1 b4 Ne2 Bb7 h5 Ne5 f4 Ng4 Bh3 Nxe3 Qxe3 Qc5 Qd3 Qb5 Qe3 Qc5 Qf3 h6 gxh6 gxh6 f5 Qe5 Rhg1+ Kh7 fxe6 Bxe4 Qb3 a5 Bg2 Bxg2 Rxg2 fxe6 Qd3+ Qf5 Nd4 Qxd3 cxd3 Rg8 Rxg8 Rxg8 Nxe6 Rg2 Rf1 Kg8 a4 b3 Nd4 Bf6 Nxb3 Rxb2+ Kc1 Rxb3 Rxf6 Rxd3
WCh-FIDE,San Luis ARG,2005.10.06,8,"Kasimdzhanov,R","Morozevich,A",0-1,B83,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 Be2 Nf6 Be3 Be7 O-O O-O Kh1 Nxd4 Bxd4 e5 Be3 Be6 f4 exf4 Rxf4 a6 a4 Qa5 Qd2 Rfc8 Rd1 Bd8 Rff1 Bb6 Bd4 Bxd4 Qxd4 Rc6 Nd5 Bxd5 exd5 Rcc8 Rxf6 gxf6 Bd3 Re8 Qh4 Kf8 Rf1 Qxd5 Qh6+ Ke7 Qxf6+ Kd7 h3 h5 b4 Re3 Rf5 Re5 Rxe5 dxe5 Qf5+ Qe6 Qxh5 e4 Be2 Rf8 b5 f5 bxa6 bxa6 Qh7+ Qf7 Qh6 Qf6 Qh7+ Rf7 Qg8 Ke7 Bc4 Rf8 Qh7+ Kd6 Qb7 Qa1+ Kh2 Qe5+ Kh1 a5 Qb6+ Ke7 Qb7+ Kf6 Qb6+ Kg7 Qb7+ Kh6 Qb6+ Rf6 Qd8 Rd6 Qf8+ Kg5 Be2 Kf4
WCh-FIDE,San Luis ARG,2005.10.06,8,"Anand,V","Polgar,Ju",1-0,B48,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be3 a6 Qd2 Nf6 O-O-O Bb4 f3 Ne7 Nde2 b5 Bf4 e5 Bg5 Bb7 Kb1 Ba5 Bxf6 gxf6 Qh6 Qb6 g3 Qe6 Bh3 f5 Qh4 f6 exf5 Qf7 Ne4 Bxe4 fxe4 Nc6 Rd6 O-O Rhd1 Ra7 Bf1 Rc7 Nc1 Bb4 R6d5 Rfc8 Nb3 Bf8 c3 Kh8 g4 Qg7 Qg3 Ra8 a3 Rac8 Nc1 Na5 Na2 Nb3 h4 Nc5 Bd3 Na4 Bc2 Nb6 R5d3 d5 exd5 Bd6 Bb3 a5 Qf2 Nc4 Qe2 Rg8 Rg1 Qh6 Rdd1 a4 Bxc4 Rxc4 g5 fxg5 hxg5 Rxg5 Qe3 Rf4 Qb6 Rgxf5 Qxb5 Rf8 Nb4 e4 Rde1 Rh4 Ka1 e3 Qxa4 Re4 Qa6 Rfe8 Re2 Qf8 Qd3 Qf6 Nc2 Bc5 Rge1 Qe5 b4 Bb6 Kb2 h5 d6 Qf5 Rxe3
WCh-FIDE,San Luis ARG,2005.10.08,9,"Anand,V","Topalov,V",1/2-1/2,C65,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Bc5 c3 O-O Bg5 h6 Bh4 g5 Bg3 d6 Nbd2 a6 Bxc6 bxc6 O-O Ba7 d4 g4 Bh4 gxf3 Qxf3 Kg7 Qg3+ Kh7 Qf3 Kg7 Qg3+
WCh-FIDE,San Luis ARG,2005.10.08,9,"Polgar,Ju","Adams,Mi",1/2-1/2,C89,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 c6 d4 Bd6 Re1 Qh4 g3 Qh3 Be3 Bg4 Qd3 Rae8 Nd2 Re6 a4 Qh5 axb5 axb5 Qf1 Rfe8 Bxd5 Qxd5 h3 Bh5 Qg2 Qxg2+ Kxg2 f5 Nf3 f4 Bd2 fxg3 Rxe6 Rxe6 Ra8+ Bf8 Ne5 gxf2 Kxf2 Re8 Ra6 Bd6 Bf4 Bxe5 Bxe5 Re6 b4 Kf7 Ra7+ Re7 Rxe7+ Kxe7 Bxg7
WCh-FIDE,San Luis ARG,2005.10.08,9,"Svidler,P","Kasimdzhanov,R",1/2-1/2,B90,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f3 e5 Nb3 Be6 Be3 Be7 Qd2 O-O O-O-O Nbd7 g4 b5 g5 b4 Ne2 Ne8 Ng3 a5 Kb1 a4 Nc1 Qb8 f4 exf4 Bxf4 b3 cxb3 axb3 a3 Qb7 Nce2 Bd8 Nd4 Ba5 Qe2 Nc5 Bg2 Bc3 e5 d5 Qb5 Qc7 Nge2 Bd7 e6 Bxb5 Bxc7 Bxd4 Nxd4 fxe6 Nxb5 Nxc7 Nxc7 Rf2 Nxa8 Na4 Rd3
WCh-FIDE,San Luis ARG,2005.10.08,9,"Morozevich,A","Leko,P",1-0,B33,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6 Bg5 a6 Na3 b5 Nd5 Be7 Bxf6 Bxf6 c4 b4 Nc2 Rb8 b3 Bg5 g3 O-O h4 Bh6 Bh3 Be6 Kf1 a5 Kg2 Rb7 Bf5 Kh8 Qd3 Nb8 Rad1 Na6 Qf3 g6 Bh3 f5 h5 fxe4 Qxe4 Nc5 Qe2 Bxd5+ Rxd5 Rbf7 Rf1 gxh5 Qxh5 Qf6 Bg4 Ne4 f3 Qg7 Rdd1 Nf6 Qh3 Nxg4 Qxg4 Qf6 Qe4 Bf4 Kf2 Qh6 gxf4 Rxf4 Rh1 Qg7 Qd5 e4 Rdg1 Rxf3+ Ke2 Rf2+ Kd1 Qe5 Rh5 Rf1+ Rxf1 Rxf1+ Ke2 Qf4 Qd4+ Kg8 Rg5+ Qxg5 Kxf1 Qc1+ Ne1 Qf4+ Kg1 Qg5+ Ng2 Qc1+ Kh2 Qh6+ Kg3 Qg5+ Kf2
WCh-FIDE,San Luis ARG,2005.10.09,10,"Adams,Mi","Anand,V",1/2-1/2,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O a4 b4 d3 d6 a5 Be6 Nbd2 Rb8 Nc4 h6 h3 Qc8 Be3 Rd8 Qe2 Bf8 Nfd2 Ne7 d4 Ng6 d5 Bd7 Ba4 Bb5 b3 Be7 Rec1 c6 Bxb5 Rxb5 Nb6 Qb7 dxc6 Qxc6 Qc4
WCh-FIDE,San Luis ARG,2005.10.09,10,"Leko,P","Svidler,P",1/2-1/2,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O a4 b4 d3 d6 a5 Be6 Nbd2 Qc8 Nc4 h6 c3 Rb8 d4 Bg4 Ba4 Qb7 d5 Na7 Ne3 Bc8 Qd3 Ng4 c4 Nxe3 Bxe3 c5 dxc6 Nxc6 Qd5 Bd7 c5 dxc5 Bxc5 Bxc5 Qxc5 Rfc8 Qe3 Be6 h3 b3 Bxc6 Rxc6 Nxe5 Rc2 Rab1 Qb4 Nf3 Rd8 Qb6 Qxb6 axb6 Rb8 Nd4 Rd2 Red1 Rxd1+ Rxd1
WCh-FIDE,San Luis ARG,2005.10.09,10,"Kasimdzhanov,R","Polgar,Ju",1-0,B85,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e6 a4 Be7 O-O Nc6 Be3 O-O f4 Bd7 Nb3 b6 Bf3 Qc7 g4 Bc8 g5 Nd7 Bg2 Re8 Rf3 Bf8 Rh3 g6 Qe1 Nb4 Qf2 Rb8 Rf1 f5 exf5 gxf5 Bd4 Re7 Re1 e5 Nd5 Nxd5 Bxd5+ Kh8 Bc3 Bb7 Bxb7 Qxb7 Nd4 Rf7 Qh4 b5 Nxf5 d5 g6 Qb6+ Kh1 Qxg6 Rxe5 Nxe5 Bxe5+ Bg7 Bxg7+ Rxg7 Nxg7 Qxg7 axb5 axb5 c3 Qg6 f5 Qg7 Re3 Ra8 Qe1 Qf7 Qd1 Qg7 b4 h6 Qe1 Ra7 f6 Qxf6 Re8+ Kh7 Qb1+
WCh-FIDE,San Luis ARG,2005.10.09,10,"Topalov,V","Morozevich,A",1/2-1/2,D37,d4 Nf6 c4 e6 Nf3 d5 Nc3 Be7 Bf4 O-O e3 c5 dxc5 Bxc5 a3 Nc6 cxd5 Nxd5 Nxd5 exd5 Bd3 Bb6 O-O d4 e4 Bc7 Bxc7 Qxc7 h3 Qb6 b4 Be6 Rc1 h6 Qd2 Rfd8 Qf4 Ne7 Rc5 Ng6 Qg3 a5 Rb5 Qc6 e5 b6 bxa5 bxa5 Rfb1 Nf8 Nd2 Bd5 f4 Qc3 R1b2 Qc1+ Kh2 Rac8 f5 Rc3 Nb1 Rc5 Rxc5 Qxc5 Rc2 Qb6 Nd2 Re8 e6 Nh7 Rc7 Rf8 Nc4 Bxc4 Bxc4 Nf6 Qe5 d3 exf7+ Kh7 Bxd3 Qb3 Qd6 Qb8 Bc4 Ne4 Qe5 Nd2 Ba2 Qb6 Rc2 Qf2 Rxd2 Qxd2 Bd5 Qg5 Qd6 Qd8 Qxd8 Rxd8 Bc6 g6 Be8 Kg7 fxg6 h5 a4 h4 Kg1 Rd2 g3 hxg3 h4 Rh2 h5 Kf8 Kf1 Kg7 Kg1 Kf8 Kf1
WCh-FIDE,San Luis ARG,2005.10.10,11,"Polgar,Ju","Leko,P",1/2-1/2,B13,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 Nc6 Nf3 Bg4 cxd5 Nxd5 Qb3 Bxf3 gxf3 e6 Qxb7 Nxd4 Bb5+ Nxb5 Qc6+ Ke7 Qxb5 Qd7 Nxd5+ Qxd5 Bg5+ f6 Qxd5 exd5 Be3 Ke6 O-O-O Bb4 Rd3 Rhd8 a3 Rac8+ Kb1 Bc5 Re1 Kf7 Red1 Ke6 Re1 Kf7 Red1
WCh-FIDE,San Luis ARG,2005.10.10,11,"Anand,V","Kasimdzhanov,R",1-0,B90,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f3 e5 Nb3 Be6 Be3 Nbd7 Qd2 b5 O-O-O Nb6 Qf2 Nc4 Bxc4 bxc4 Na5 Rc8 Bb6 Qd7 g3 g6 Rd2 Bh6 f4 Ng4 Qf3 Rb8 h3 Nf6 Bc5 exf4 gxf4 Rc8 Bxd6 Qd8 Bb4 Qb6 a3 Nh5 Kb1 Bxf4 Nd5 Bxd5 Rxd5 Bb8 Rhd1 c3 Rd7
WCh-FIDE,San Luis ARG,2005.10.10,11,"Adams,Mi","Topalov,V",1/2-1/2,B85,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e6 O-O Be7 a4 Nc6 Be3 O-O f4 Qc7 Kh1 Re8 Bf3 Bf8 Nb3 b6 e5 dxe5 fxe5 Nd7 Bxc6 Qxc6 Nd4 Qb7 Qh5 g6 Qh4 Nxe5 Ne4 Be7 Ng5 Bxg5 Bxg5 f5 Rae1 Qd5 Ne2 Nf7 Nf4 Qc6 Nh5 Nxg5 Nf6+ Kf7 Nxe8 Bb7 Nd6+ Qxd6 Qxg5 Rc8 Rf2 Rc4 Qh6 Kg8 Rd2 Bd5 b3 Rc3 Qh4 Qc5 Rxe6 Bxe6 Qf6 Bd5 Qd8+ Kg7 Rxd5 Qf2 Rd7+ Kh6 Qf8+ Kg5 Qe7+ Kf4 Qd6+ Kg5 Qe7+ Kf4 Qd6+
WCh-FIDE,San Luis ARG,2005.10.10,11,"Svidler,P","Morozevich,A",1-0,C42,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Bd6 O-O O-O c4 c6 Re1 Bf5 Qb3 Na6 Nc3 dxc4 Bxc4 Nxc3 bxc3 b5 Bf1 Nc7 Bg5 Qc8 Bh4 a5 Bg3 a4 Qb2 Bxg3 hxg3 Nd5 c4 bxc4 Bxc4 Rb8 Qd2 Qb7 Ne5 Qb6 Rac1 Be6 a3 Rfc8 Ba2 h6 Rc2 Bf5 Rc5 Qb2 Qxb2 Rxb2 Bc4 Kf8 Rc1 Nb6 Nxf7 Rb1 Rxb1 Bxb1 Ne5 Ke7 Ba6 Rc7 Be2 Kd6 Bf3 Ba2 Be4 Bd5 f3 Re7 Rc3 Rc7 Rc5 Bb3 Kf2 Nd5 Ke2 Ne7 Ra5 Rb7 Ke3 Bd5 Nd3 Bc4 Nb4 Bb5 g4 Nc8 Kd2 Ra7 Rxa7 Nxa7 Nc2 c5 Kc3 Bf1 dxc5+ Kxc5 Ne3 Ba6 Bc2 Nb5+ Kb2 Nd6 Bxa4 Kd4 Nf5+ Nxf5 gxf5 h5 g3 Be2 Bc6 Ke3 Kc3 Kf2 Kd2 Ba6 g4 h4 g5 h3 f6 gxf6 gxf6 Bb5 Be4 Be8 f4 Bg6 Bxg6
WCh-FIDE,San Luis ARG,2005.10.11,12,"Topalov,V","Svidler,P",1/2-1/2,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O h3 Bb7 d3 d6 a3 Qd7 Nc3 Nd8 d4 exd4 Nxd4 Re8 Nf5 Ne6 Nxe7+ Rxe7 f3 Rd8 Bxe6 fxe6 e5 dxe5 Qxd7 Rdxd7 Rxe5 Rd6 Bf4
WCh-FIDE,San Luis ARG,2005.10.11,12,"Leko,P","Anand,V",0-1,C42,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d4 d5 Bd3 Nc6 O-O Be7 c4 Nb4 Be2 O-O a3 Nc6 cxd5 Qxd5 Nc3 Nxc3 bxc3 Bf5 Re1 Rfe8 Bf4 Rac8 h3 Be4 Nd2 Bxg2 Bg4 Bh1 f3 Bh4 Rf1 f5 Bh5 g6 Kxh1 gxh5 Rg1+ Kh8 Qf1 Bf6 Rb1 Ne7 Bg5 Bxg5 Rxg5 Rg8 Rxg8+ Rxg8 Qe2 Ng6 Rb5 Qc6 Rxf5 Qxc3 Rd5 Qxa3 Kh2 Qf8 Qe6 Qf4+ Kh1 Rf8 Qe2 h4 Rd7 Rf7 Rd8+ Kg7 Ne4 Qxf3+ Qxf3 Rxf3 Nc5 b6 Ne6+ Kf6 Nxc7 Rxh3+ Kg1 Rd3 Nb5 Kg5 Nxa7 h3 Nc6 Kg4 Ra8 Kg3 Ra1 h2+ Kh1 Nf4 Ne5 Re3 Rd1 Kh3 Nf7 Rg3
WCh-FIDE,San Luis ARG,2005.10.11,12,"Kasimdzhanov,R","Adams,Mi",1/2-1/2,C88,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O a4 Bb7 d3 d6 Nbd2 Qd7 c3 Rfe8 Nf1 h6 Ne3 Na5 Bd5 Bxd5 exd5 Nb7 d4 e4 Nd2 c6 dxc6 Qxc6 axb5 axb5 d5 Qc7 Rxa8 Rxa8 Qe2 Nc5 Qxb5 Nd3 Rd1 Ra5 Qc4 Qb7 Nxe4 Nxc1 Rxc1 Qxb2 Rf1 Nxe4 Qxe4 Ra7 c4 g6 g3 Kg7 Rb1 Ra1 Rxa1 Qxa1+ Kg2 Bf6 Qd3 Qb2 Nc2 h5 h4 Kf8 Qe4 Qb1 Qe2 Qb2 Qd3 Qb1 Qf3 Be5 Ne3 Bd4 g4 hxg4 Nxg4 Qc1 Qd3 Ba7 Ne3 Bxe3 fxe3 Qe1 Qd4
WCh-FIDE,San Luis ARG,2005.10.11,12,"Morozevich,A","Polgar,Ju",1/2-1/2,B90,Nc3 c5 Nf3 Nf6 e4 d6 d4 cxd4 Nxd4 a6 Be3 Ng4 Bg5 h6 Bh4 g5 Bg3 Bg7 Be2 h5 h4 gxh4 Rxh4 Nc6 Nb3 Be6 Qd2 Rc8 O-O-O Qb6 f3 Qe3 Bf4 Qxd2+ Rxd2 Nge5 Be3 Bf6 Rh1 Nc4 Bxc4 Bxc4 Na4 b5 Nb6 Rb8 Kb1 h4 f4 Rb7 Nc1 Rg8 Rh3 Rg4 b3 Be6 Ne2 Rxg2 f5 Bd7 Nd5 Ne5 Nxf6+ exf6 Nc3 Rg3 Rxg3 hxg3 Nd5 Bc6 Nxf6+ Ke7 Nh5 f6 Nxg3 Rb8 Rh2 Rg8 Rh7+ Nf7 Bf4 Rg4 Nh5 Bxe4 Bxd6+ Kxd6 Rxf7 Rg2 Rxf6+ Ke5 Re6+ Kxf5 Rxa6 Bxc2+ Kc1 Be4 Ra5 Bd3 a4 Rc2+ Kd1 Ra2 Kc1 Rc2+ Kd1 Ra2 Kc1 Rc2+
WCh-FIDE,San Luis ARG,2005.10.13,13,"Adams,Mi","Leko,P",1/2-1/2,B30,e4 c5 Nf3 Nc6 Nc3 e5 Bc4 d6 d3 Be7 Nd2 Nf6 Nf1 Bg4 f3 Be6 Ne3 O-O O-O Nh5 Ned5 Bg5 Bxg5 Qxg5 Qc1 Qd8 a4 h6 Rf2 Ne7 Qd2 Nxd5 Nxd5 Nf6 Nxf6+ Qxf6 b3 b6 Raf1 Rad8 Qc3 Qg6 a5 Rb8 f4 exf4 Rxf4 Qg5 axb6
WCh-FIDE,San Luis ARG,2005.10.13,13,"Anand,V","Morozevich,A",1/2-1/2,C11,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 f4 c5 Nf3 Nc6 Be3 cxd4 Nxd4 Bc5 Qd2 O-O O-O-O a6 Nb3 Bb4 Bd3 b5 Rhf1 Nb6 a3 Be7 Nd4 Qc7 Nxc6 Qxc6 Bd4 Nc4 Qe2 Rb8 Bxh7+ Kxh7 Qh5+ Kg8 Rd3 f5 Rh3 Bc5 Rff3 Bxd4 Rfg3 Rb7 Qh7+ Kf7 Qxg7+ Ke8 Qxf8+
WCh-FIDE,San Luis ARG,2005.10.13,13,"Kasimdzhanov,R","Topalov,V",1/2-1/2,C67,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6 Bxc6 dxc6 dxe5 Nf5 Qxd8+ Kxd8 Nc3 Ne7 h3 Ng6 Be3 Be7 Rad1+ Ke8 a3 h5 Rfe1 h4 Nd4 a6 f4 Rh5 Ne4 Bd7 c4 a5 c5 a4 Rc1 f5 exf6 Bxf6 f5 Ne7 Nxf6+ gxf6 Bf4 Kf7 Bxc7 Nxf5 Rc4 Nxd4 Rxd4 Be6 Bd6 Ra5 Rde4 Bd5 Re7+ Kg6 Rxb7 Rb5 Rb6 Rg5 Re2 Rb3 Kh2 Re3 Rd2 Reg3 Bxg3 hxg3+ Kh1 Rf5 Rd1 Rf2 Rb8 f5 Rd8 Bxg2+ Kg1 Bd5 R8xd5 cxd5 Rc1 Rxb2 c6 Rb8 Kg2 f4 Kf3 Kg5 h4+
WCh-FIDE,San Luis ARG,2005.10.13,13,"Polgar,Ju","Svidler,P",1/2-1/2,C89,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 c6 d3 Bd6 Re1 Bf5 Qf3 Qh4 g3 Qh3 Nd2 Rae8 Ne4 Bg4 Qg2 Qxg2+ Kxg2 f5 Bf4 Bxf4 gxf4 fxe4 dxe4 Bf3+ Kxf3 Rxf4+ Kg3 Rfxe4 Rxe4 Rxe4 f3 Re5 c4 bxc4 Bxc4 a5 Rc1 Kf8 Bxd5 Rg5+ Kf4 Rxd5 Rxc6 Rd2 Ra6 Rxh2 Rxa5 Rxb2 a4 Kf7 Kf5 g6+ Ke5 Re2+ Kf4 h5 Ra7+
WCh-FIDE,San Luis ARG,2005.10.14,14,"Topalov,V","Polgar,Ju",1/2-1/2,E15,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3 d5 Nbd2 Nbd7 O-O O-O Re1 Bb7 e4 dxe4 Ne5 c5 Nxe4 Nxe4 Bxe4 Bxe4 Rxe4 Nxe5 dxe5 Qxd1+ Rxd1 Rfd8
WCh-FIDE,San Luis ARG,2005.10.14,14,"Svidler,P","Anand,V",1/2-1/2,C42,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 Nc3 Nxc3 dxc3 Be7 Be3 Nc6 Qd2 O-O O-O-O Ne5 Kb1 Re8 Nd4 a6 f4 Ng4 Bd3 d5 Rhe1 Bh4 g3 Nxe3 Rxe3 Rxe3 Qxe3 Bf6 Nf3 Qe7 Qxe7
WCh-FIDE,San Luis ARG,2005.10.14,14,"Leko,P","Kasimdzhanov,R",1-0,B42,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Bd3 Bc5 Nb3 Ba7 Qe2 Nc6 Be3 d6 f4 Qc7 O-O Nf6 Bxa7 Rxa7 Nc3 b5 a4 b4 Nd1 a5 Ne3 O-O Kh1 Bb7 Ng4 Nxg4 Qxg4 Raa8 Rae1 Qe7 Re3 g6 Qg3 Rfe8 Bb5 Rac8 c3 Red8 f5 bxc3 bxc3 Ra8 f6 Qf8 Qf4 h6 Rh3 g5 Qe3 Ne5 Rh5 Ng6 Qh3 Bxe4 Nd2 Bc2 Rxh6 Rac8 Rh5 Rc5 Rc1 g4 Qxg4 Bf5 Qg3 d5 Nb3 Rcc8 Nd4 Be4 Nc6 Rxc6 Bxc6 Qd6 Qg5 Qf4 Qxf4 Nxf4 Rg5+ Kh7 Bb5 Kh6 h4 Nxg2 Rxg2 Rg8 Rc2
WCh-FIDE,San Luis ARG,2005.10.14,14,"Morozevich,A","Adams,Mi",1/2-1/2,C77,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 d6 c3 g6 O-O Bg7 Re1 O-O Bg5 b5 Bc2 Bb7 Nbd2 Nb8 a4 Nbd7 b4 c5 Nb3 Qc7 Na5 Bc8 axb5 axb5 Bb3 Nb6 h3 c4 dxc4 bxc4 Bc2 Be6 Nd2 Nfd7 Nb1 Bf6 Be3 d5 Na3 Rac8 Qf3 Bg7 Rad1 f5 Nb5 Qb8 exf5 Bxf5 Bxf5 Rxf5 Qe2 d4 cxd4 Nd5 Nxc4 Qxb5 Nd6 Qxe2 Rxe2 Nc3 Nxc8 Rf8 dxe5 Nxd1 Ne7+ Kf7 Nc6 Nxe5 Nxe5+ Bxe5 Bc5 Re8 Kf1 Nb2 f4 Bc3 Rxe8 Kxe8 Ke2 Kd7 Ke3 Na4 Ke4 Nxc5+ bxc5 Kc6 h4 Kxc5 f5 Kd6 fxg6 hxg6 h5 gxh5 g4 hxg4 Kf4 g3 Kxg3
